SOURCE_SYSTEM_CODE,SOURCE_FEED_CODE,SOURCE_FIELD_NAME,TARGET_FIELD_NAME,FIELD_ORDINAL,DATA_TYPE_NAME,DATA_TYPE_LENGTH,DATA_TYPE_PRECISION,DATA_TYPE_SCALE,IS_IN_SOURCE,IS_IN_TARGET,IS_DELETED,DERIVED_EXPRESSION
TradeSurveillance,BBG_TRADEBOOK_SAMPLE,MiFID2 Transaction Date (yyyymmdd),MIFID2_TRANSACTION_DATE,57,VARCHAR,200,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,BBG_TRADEBOOK_SAMPLE,MiFID2 Transaction Time (hhmmssmmmuuu),MIFID2_TRANSACTION_TIME,58,VARCHAR,200,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,BBG_TRADEBOOK_SAMPLE,MiFID2 TVTIC,MIFID2_TVTIC,59,VARCHAR,200,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,BBG_TRADEBOOK_SAMPLE,Bloomberg Order ID,BLOOMBERG_ORDER_ID,60,VARCHAR,200,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,BBG_TRADEBOOK_SAMPLE,Broker ID,BROKER_ID,61,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,BBG_TRADEBOOK_SAMPLE,CMPLNC CLORDID INERNAL ID,CMPLNC_CLORDID_INERNAL_ID,62,VARCHAR,200,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,BBG_TRADEBOOK_SAMPLE,CMPLNC Session ID,CMPLNC_SESSION_ID,63,VARCHAR,200,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,BBG_TRADEBOOK_SAMPLE,Exchange ID,EXCHANGE_ID,64,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,BBG_TRADEBOOK_SAMPLE,Exchange Order ID,EXCHANGE_ORDER_ID,65,VARCHAR,200,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,BBG_TRADEBOOK_SAMPLE,Fix Order ID,FIX_ORDER_ID,66,VARCHAR,200,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,BBG_TRADEBOOK_SAMPLE,Leg Order ID,LEG_ORDER_ID,67,VARCHAR,200,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,BBG_TRADEBOOK_SAMPLE,MACRO_ID,MACRO_ID,68,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,BBG_TRADEBOOK_SAMPLE,Manual Order Identifier,MANUAL_ORDER_IDENTIFIER,69,VARCHAR,1,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,BBG_TRADEBOOK_SAMPLE,Order ID,ORDER_ID,70,VARCHAR,200,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,BBG_TRADEBOOK_SAMPLE,Parent Order ID,PARENT_ORDER_ID,71,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,BBG_TRADEBOOK_SAMPLE,SECONDARY_ID,SECONDARY_ID,72,VARCHAR,200,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,BBG_TRADEBOOK_SAMPLE,Session ID,SESSION_ID,73,VARCHAR,200,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_future_contract,valuation_date,VALUATION_DATE,1,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_future_contract,contract_id,CONTRACT_ID,2,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_future_contract,currency_code,CURRENCY_CODE,3,VARCHAR,5,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_future_contract,exchange_code,EXCHANGE_CODE,4,VARCHAR,5,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_future_contract,tick_size,TICK_SIZE,5,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_future_contract,tick_value,TICK_VALUE,6,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_future_contract,underlying_amount,UNDERLYING_AMOUNT,6,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_option_barriers,valuation_date,VALUATION_DATE,1,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_option_barriers,product_id,PRODUCT_ID,2,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_option_barriers,order_id,ORDER_ID,3,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_option_barriers,barrier_level,BARRIER_LEVEL,4,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_option_barriers,start_date,START_DATE,5,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_option_barriers,end_date,END_DATE,6,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_option_barriers,barrier_type,BARRIER_TYPE,7,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_option_barriers,barrier_way,BARRIER_WAY,8,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_option_barriers,duration,DURATION,9,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_bond,valuation_date,VALUATION_DATE,1,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_bond,product_id,PRODUCT_ID,2,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_bond,bond_type,BOND_TYPE,3,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_bond,bond_name,BOND_NAME,4,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_bond,currency,CURRENCY,5,VARCHAR,5,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_bond,coupon_currency,COUPON_CURRENCY,6,VARCHAR,5,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_bond,coupon,COUPON,7,NUMERIC,0,38,10,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_bond,issue_date,ISSUE_DATE,8,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_bond,maturity_date,MATURITY_DATE,9,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_bond,coupon_frequency,COUPON_FREQUENCY,10,VARCHAR,5,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_bond,face_value,FACE_VALUE,11,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_bond,total_issued,TOTAL_ISSUED,12,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_bond,daycount,DAYCOUNT,13,VARCHAR,20,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_bond,tick_size,TICK_SIZE,14,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_bond,issue_price,ISSUE_PRICE,15,NUMERIC,0,38,10,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_bond,redemption_price,REDEMPTION_PRICE,16,NUMERIC,0,38,10,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_bond,cmp_frequency,CMP_FREQUENCY,17,VARCHAR,5,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_bond,price_decimals,PRICE_DECIMALS,18,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_fx_option,valuation_date,VALUATION_DATE,1,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_fx_option,product_id,PRODUCT_ID,2,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_fx_option,option_type,OPTION_TYPE,3,VARCHAR,5,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_fx_option,option_style,OPTION_STYLE,4,VARCHAR,10,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_fx_option,option_strike,OPTION_STRIKE,5,NUMERIC,0,38,10,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_fx_option,settle_date,SETTLE_DATE,6,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_fx_option,expiry_date,EXPIRY_DATE,7,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_fx_option,first_ex_date,FIRST_EX_DATE,8,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_fx_option,base_currency,BASE_CURRENCY,9,VARCHAR,5,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_fx_option,quote_currency,QUOTE_CURRENCY,10,VARCHAR,5,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_fx_option,primary_amount,PRIMARY_AMOUNT,11,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_fx_option,quoting_amount,QUOTING_AMOUNT,12,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_fx_option,exercise_type,EXERCISE_TYPE,13,VARCHAR,20,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_fx_option,exercised_date,EXERCISED_DATE,14,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_fx_option,option_side,OPTION_SIDE,15,VARCHAR,5,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_fx_option,settle_currency,SETTLE_CURRENCY,16,VARCHAR,5,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_fx_option,direct_b,DIRECT_B,17,VARCHAR,10,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_fx_option,asian_reset_date,ASIAN_RESET_DATE,18,VARCHAR,20,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swap,valuation_date,VALUATION_DATE,1,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swap,product_id,PRODUCT_ID,2,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swap,swap_type,SWAP_TYPE,3,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swap,pay_leg_id,PAY_LEG_ID,4,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swap,receive_leg_id,RECEIVE_LEG_ID,5,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swap,pay_leg_type,PAY_LEG_TYPE,6,VARCHAR,10,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swap,receive_leg_type,RECEIVE_LEG_TYPE,7,VARCHAR,10,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swaption,valuation_date,VALUATION_DATE,1,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swaption,product_id,PRODUCT_ID,2,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swaption,pay_leg_id,PAY_LEG_ID,3,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swaption,receive_leg_id,RECEIVE_LEG_ID,4,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swaption,pay_leg_type,PAY_LEG_TYPE,5,VARCHAR,10,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swaption,receive_leg_type,RECEIVE_LEG_TYPE,6,VARCHAR,10,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swaption,option_exer_type,OPTION_EXER_TYPE,7,VARCHAR,20,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swaption,first_exer_type,FIRST_EXER_TYPE,8,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swaption,expiration_date,EXPIRATION_DATE,9,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swaption,delivery_date,DELIVERY_DATE,10,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swaption,opt_from_date,OPT_FROM_DATE,11,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swaption,opt_to_date,OPT_TO_DATE,12,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swaption,settlement_type,SETTLEMENT_TYPE,13,VARCHAR,20,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_product_swaption,opt_frequency,OPT_FREQUENCY,14,VARCHAR,10,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,valuation_date,VALUATION_DATE,1,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,product_id,PRODUCT_ID,2,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,leg_id,LEG_ID,3,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,leg_type,LEG_TYPE,4,VARCHAR,10,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,start_date,START_DATE,5,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,maturity_date,MATURITY_DATE,6,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,principal_currency,PRINCIPAL_CURRENCY,7,VARCHAR,5,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,principal_amount,PRINCIPAL_AMOUNT,8,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,principal_str_type,PRINCIPAL_STR_TYPE,9,VARCHAR,20,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,act_final_exch_b,ACT_FINAL_EXCH_B,10,VARCHAR,10,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,act_initial_exch_b,ACT_INITIAL_EXCH_B,11,VARCHAR,10,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,compound_freq,COMPOUND_FREQ,12,VARCHAR,5,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,cmp_with_spread,CMP_WITH_SPREAD,13,VARCHAR,20,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,coupon_freq,COUPON_FREQ,14,VARCHAR,5,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,coupon_offset,COUPON_OFFSET,15,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,cpn_off_bus_day_b,CPN_OFF_BUS_DAY_B,16,VARCHAR,10,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,cpn_pay_at_end_b,CPN_PAY_AT_END_B,17,VARCHAR,10,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,daycount_code,DAYCOUNT_CODE,18,VARCHAR,10,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,fixed_rate,FIXED_RATE,19,NUMERIC,0,38,10,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,rate_index,RATE_INDEX,20,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,rate_index_factor,RATE_INDEX_FACTOR,21,NUMERIC,0,38,10,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,reset_dateroll,RESET_DATEROLL,22,VARCHAR,20,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,reset_off_busday_b,RESET_OFF_BUSDAY_B,23,VARCHAR,10,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,reset_timing,RESET_TIMING,24,VARCHAR,10,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,rolling_day,ROLLING_DAY,25,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,first_stub_date,FIRST_STUB_DATE,26,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,last_stub_date,LAST_STUB_DATE,27,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_swap_leg,rate_index_spread,RATE_INDEX_SPREAD,28,NUMERIC,0,38,10,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,valuation_date,VALUATION_DATE,1,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,trade_id,TRADE_ID,2,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,product_id,PRODUCT_ID,3,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,cpty_id,CPTY_ID,4,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,book_id,BOOK_ID,5,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,trade_status,TRADE_STATUS,6,VARCHAR,20,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,trade_date_time,TRADE_DATE_TIME,7,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,quantity,QUANTITY,8,NUMERIC,0,38,10,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,settlement_date,SETTLEMENT_DATE,9,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,archive_date,ARCHIVE_DATE,10,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,book_name,BOOK_NAME,11,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,book_rc,BOOK_RC,12,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,long_name,LONG_NAME,13,VARCHAR,1000,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,short_name,SHORT_NAME,14,VARCHAR,200,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,entity_type,ENTITY_TYPE,15,VARCHAR,20,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,product_family,PRODUCT_FAMILY,16,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,product_type,PRODUCT_TYPE,17,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,product_sub_type,PRODUCT_SUB_TYPE,18,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,maturity_date,MATURITY_DATE,19,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,quote_name,QUOTE_NAME,20,VARCHAR,200,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,feed_address,FEED_ADDRESS,21,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,min_exercise_date,MIN_EXERCISE_DATE,22,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,min_termination_date,MIN_TERMINATION_DATE,23,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade,mandatory_termination_date,MANDATORY_TERMINATION_DATE,24,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade_fee,valuation_date,VALUATION_DATE,1,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade_fee,trade_id,TRADE_ID,2,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade_fee,fee_id,FEE_ID,3,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade_fee,fee_type,FEE_TYPE,4,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade_fee,fee_date,FEE_DATE,5,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade_fee,currency_code,CURRENCY_CODE,6,VARCHAR,5,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade_fee,amount,AMOUNT,7,NUMERIC,0,38,10,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade_fee,legal_entity_id,LEGAL_ENTITY_ID,8,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade_keyword,valuation_date,VALUATION_DATE,1,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade_keyword,trade_id,TRADE_ID,2,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade_keyword,description,DESCRIPTION,3,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade_keyword,keyword_value,KEYWORD_VALUE,4,VARCHAR,50,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade_open_qty,valuation_date,VALUATION_DATE,1,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade_open_qty,trade_id,TRADE_ID,2,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade_open_qty,product_id,PRODUCT_ID,3,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade_open_qty,open_quantity,OPEN_QUANTITY,4,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade_open_qty,trade_date,TRADE_DATE,5,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade_open_qty,settle_date,SETTLE_DATE,6,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_clp_trade_open_qty,price,PRICE,7,NUMERIC,0,38,10,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,BRANPRCDATE,BRANPRCDATE,1,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,CNO,CNO,2,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,CMNE,CMNE,3,VARCHAR,20,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,SN,SN,4,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,CCODE,CCODE,5,VARCHAR,5,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,CFN1,CFN1,6,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,CFN2,CFN2,7,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,CTYPE,CTYPE,8,VARCHAR,1,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,UCCODE,UCCODE,9,VARCHAR,5,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,STATUS,STATUS,10,VARCHAR,1,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,STATUSREASONCODE,STATUSREASONCODE,11,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,STATUSCHANGEDATE,STATUSCHANGEDATE,12,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,CPHONE,CPHONE,13,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,CA1,CA1,14,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,CA2,CA2,15,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,CA3,CA3,16,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,CA4,CA4,17,VARCHAR,100,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,CPOST,CPOST,18,VARCHAR,20,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,BIRTHDATE,BIRTHDATE,19,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,TAXID,TAXID,20,VARCHAR,30,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,CIF,CIF,21,VARCHAR,20,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_cust,LINK_DDA,LINK_DDA,22,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_trade,BRANPRCDATE,BRANPRCDATE,1,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_trade,DEALNO,DEALNO,2,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_trade,SEQ,SEQ,3,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_trade,CUST,CUST,4,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_trade,DEALDATE,DEALDATE,5,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_trade,VDATE,VDATE,6,DATE,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_trade,PS,PS,7,VARCHAR,1,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_trade,CCY,CCY,8,VARCHAR,5,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_trade,CTRCCY,CTRCCY,9,VARCHAR,5,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_trade,CCYAMT,CCYAMT,10,NUMERIC,0,38,10,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_trade,CTRAMT,CTRAMT,11,NUMERIC,0,38,10,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_trade,CCYBAMT,CCYBAMT,12,NUMERIC,0,38,10,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_trade,CCYRATE_8,CCYRATE_8,13,NUMERIC,0,38,10,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_trade,PORT,PORT,14,VARCHAR,20,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_trade,COST,COST,15,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_trade,SPOTFWDIND,SPOTFWDIND,16,VARCHAR,1,0,0,TRUE,TRUE,FALSE,
TradeSurveillance,bdw_opx_trade,FIXRATEIND,FIXRATEIND,17,NUMERIC,0,0,0,TRUE,TRUE,FALSE,
